gameId,playId,nflId,frameId,time,jerseyNumber,team,playDirection,x,y,s,a,dis,o,dir,event
2021100301,59,35470,1,2021-10-03T17:03:44Z,55,BUF,left,84.63,18.29,0.09,0.14,0.03,109.96,324.51,None
2021100301,59,35470,2,2021-10-03T17:03:44Z,55,BUF,left,84.63,18.29,0.08,0.11,0.01,108.56,309.32,None
2021100301,59,35470,3,2021-10-03T17:03:44Z,55,BUF,left,84.62,18.3,0.09,0.08,0.01,108.56,303.4,None
2021100301,59,35470,4,2021-10-03T17:03:45Z,55,BUF,left,84.65,18.26,0.04,0.05,0.05,107.53,188.71,None
2021100301,59,35470,5,2021-10-03T17:03:45Z,55,BUF,left,84.71,18.19,0.16,0.03,0.09,108.15,147.91,None
2021100301,59,35470,6,2021-10-03T17:03:45Z,55,BUF,left,84.73,18.19,0.21,0.73,0.03,111.99,135.32,ball_snap
2021100301,59,35470,7,2021-10-03T17:03:45Z,55,BUF,left,84.8,18.19,0.43,1.48,0.06,111.17,112.52,autoevent_ballsnap
2021100301,59,35470,8,2021-10-03T17:03:45Z,55,BUF,left,84.88,18.18,0.74,1.91,0.08,108.75,97.98,None
2021100301,59,35470,9,2021-10-03T17:03:45Z,55,BUF,left,84.97,18.18,0.99,2.07,0.09,112.68,90.99,None
2021100301,59,35470,10,2021-10-03T17:03:45Z,55,BUF,left,85.09,18.18,1.42,2.58,0.12,106.93,89.39,None
2021100301,59,35470,11,2021-10-03T17:03:45Z,55,BUF,left,85.26,18.19,1.78,2,0.17,102.92,86.5,None
2021100301,59,35470,12,2021-10-03T17:03:45Z,55,BUF,left,85.48,18.24,2.21,1.89,0.23,94.49,79.76,None
2021100301,59,35470,13,2021-10-03T17:03:45Z,55,BUF,left,85.73,18.3,2.49,1.29,0.25,87.14,76.12,None
2021100301,59,35470,14,2021-10-03T17:03:46Z,55,BUF,left,86,18.41,2.79,0.98,0.3,76.84,71.18,None
2021100301,59,35470,15,2021-10-03T17:03:46Z,55,BUF,left,86.29,18.6,3.06,1.2,0.34,69.61,63.12,play_action
2021100301,59,35470,16,2021-10-03T17:03:46Z,55,BUF,left,86.6,18.8,3.34,1.39,0.37,66.89,59.14,None
2021100301,59,35470,17,2021-10-03T17:03:46Z,55,BUF,left,86.9,19.07,3.65,1.98,0.41,56.56,52.05,None
2021100301,59,35470,18,2021-10-03T17:03:46Z,55,BUF,left,87.18,19.31,3.73,1.94,0.37,51.39,48.39,None
2021100301,59,35470,19,2021-10-03T17:03:46Z,55,BUF,left,87.44,19.56,3.76,2.08,0.36,44.22,45.19,None
2021100301,59,35470,20,2021-10-03T17:03:46Z,55,BUF,left,87.71,19.84,3.84,1.71,0.39,33.93,41.86,None
2021100301,59,35470,21,2021-10-03T17:03:46Z,55,BUF,left,87.92,20.16,3.77,2.21,0.38,40.97,34.99,None
2021100301,59,35470,22,2021-10-03T17:03:46Z,55,BUF,left,88.1,20.48,3.65,2.49,0.37,44.86,29.94,None
2021100301,59,35470,23,2021-10-03T17:03:46Z,55,BUF,left,88.26,20.8,3.51,2.55,0.36,54.2,25.63,None
2021100301,59,35470,24,2021-10-03T17:03:47Z,55,BUF,left,88.41,21.12,3.35,2.5,0.35,53,23.16,None
2021100301,59,35470,25,2021-10-03T17:03:47Z,55,BUF,left,88.56,21.41,3.17,2.37,0.33,50.52,22.6,None
2021100301,59,35470,26,2021-10-03T17:03:47Z,55,BUF,left,88.7,21.7,3.03,2.16,0.32,47.28,22.71,None
2021100301,59,35470,27,2021-10-03T17:03:47Z,55,BUF,left,88.8,22,2.92,2.06,0.31,52.4,20.23,None
2021100301,59,35470,28,2021-10-03T17:03:47Z,55,BUF,left,88.9,22.28,2.8,1.87,0.3,51.05,19.42,None
2021100301,59,35470,29,2021-10-03T17:03:47Z,55,BUF,left,89.03,22.58,2.87,1.48,0.33,73.24,20.92,None
2021100301,59,35470,30,2021-10-03T17:03:47Z,55,BUF,left,89.12,22.84,2.68,1.52,0.27,77.96,20.57,None
2021100301,59,35470,31,2021-10-03T17:03:47Z,55,BUF,left,89.21,23.08,2.52,1.54,0.26,81.12,20.44,None
2021100301,59,35470,32,2021-10-03T17:03:47Z,55,BUF,left,89.3,23.31,2.41,1.51,0.25,86.85,21.23,None
2021100301,59,35470,33,2021-10-03T17:03:47Z,55,BUF,left,89.41,23.53,2.32,1.55,0.25,75.4,24.3,None
2021100301,59,35470,34,2021-10-03T17:03:48Z,55,BUF,left,89.51,23.74,2.17,1.61,0.22,95.2,25.36,None
2021100301,59,35470,35,2021-10-03T17:03:48Z,55,BUF,left,89.6,23.92,2.01,1.64,0.21,98.11,26.44,None
2021100301,59,35470,36,2021-10-03T17:03:48Z,55,BUF,left,89.82,24.06,2,1.72,0.26,93.34,40.98,None
2021100301,59,35470,37,2021-10-03T17:03:48Z,55,BUF,left,90.04,24.21,2.11,1.66,0.26,79.53,49.65,None
2021100301,59,35470,38,2021-10-03T17:03:48Z,55,BUF,left,90.29,24.31,2.25,1.94,0.27,93.57,60.07,None
2021100301,59,35470,39,2021-10-03T17:03:48Z,55,BUF,left,90.49,24.42,2.29,1.95,0.23,49.02,65.21,None
2021100301,59,35470,40,2021-10-03T17:03:48Z,55,BUF,left,90.76,24.5,2.58,2.13,0.28,47.7,72.61,None
2021100301,59,35470,41,2021-10-03T17:03:48Z,55,BUF,left,91.01,24.57,2.75,2.3,0.26,81.59,76.16,None
2021100301,59,35470,42,2021-10-03T17:03:48Z,55,BUF,left,91.3,24.65,3.08,1.5,0.31,99.06,77.71,None
2021100301,59,35470,43,2021-10-03T17:03:48Z,55,BUF,left,91.61,24.73,3.2,0.58,0.32,100.87,77.4,None
2021100301,59,35470,44,2021-10-03T17:03:49Z,55,BUF,left,91.95,24.81,3.37,0.42,0.35,88.35,77.61,None
2021100301,59,35470,45,2021-10-03T17:03:49Z,55,BUF,left,92.33,24.9,3.53,0.65,0.38,69.67,76.85,None
2021100301,59,35470,46,2021-10-03T17:03:49Z,55,BUF,left,92.69,25.1,3.68,1.17,0.41,60.67,68.9,None
2021100301,59,35470,47,2021-10-03T17:03:49Z,55,BUF,left,93.04,25.34,3.83,1.68,0.43,33.98,61.91,None
2021100301,59,35470,48,2021-10-03T17:03:49Z,55,BUF,left,93.35,25.55,3.73,1.99,0.37,28.13,57.64,None
2021100301,59,35470,49,2021-10-03T17:03:49Z,55,BUF,left,93.67,25.8,3.76,2.13,0.41,14.94,53.32,None
2021100301,59,35470,50,2021-10-03T17:03:49Z,55,BUF,left,93.98,26.12,3.96,2.36,0.45,14.94,46.63,None
2021100301,59,35470,51,2021-10-03T17:03:49Z,55,BUF,left,94.26,26.4,3.91,2.28,0.39,13.09,43.23,None
2021100301,59,35470,52,2021-10-03T17:03:49Z,55,BUF,left,94.49,26.79,4.14,2.61,0.46,26.89,34.97,None
2021100301,59,35470,53,2021-10-03T17:03:49Z,55,BUF,left,94.69,27.25,4.42,2.58,0.5,34.69,27.2,None
2021100301,59,35470,54,2021-10-03T17:03:50Z,55,BUF,left,94.89,27.78,4.85,2.39,0.57,29.13,22.27,None
2021100301,59,35470,55,2021-10-03T17:03:50Z,55,BUF,left,95.05,28.31,5.14,2.36,0.56,30.25,17.87,None
2021100301,59,35470,56,2021-10-03T17:03:50Z,55,BUF,left,95.2,28.83,5.26,1.98,0.54,36.38,15.15,None
2021100301,59,35470,57,2021-10-03T17:03:50Z,55,BUF,left,95.33,29.37,5.39,1.76,0.55,35.4,12.86,None
2021100301,59,35470,58,2021-10-03T17:03:50Z,55,BUF,left,95.44,29.9,5.57,1.68,0.55,44.5,10.67,run
2021100301,59,35470,59,2021-10-03T17:03:50Z,55,BUF,left,95.54,30.48,5.87,1.15,0.59,47.29,9.46,None
2021100301,59,35470,60,2021-10-03T17:03:50Z,55,BUF,left,95.64,31.06,5.83,1.34,0.59,45.04,8.48,None
2021100301,59,35470,61,2021-10-03T17:03:50Z,55,BUF,left,95.72,31.64,5.74,2.02,0.58,42.96,8.24,None
2021100301,59,35470,62,2021-10-03T17:03:50Z,55,BUF,left,95.8,32.21,5.58,2.66,0.58,16.16,7.34,None
2021100301,59,35470,63,2021-10-03T17:03:50Z,55,BUF,left,95.82,32.76,5.34,3.07,0.55,359.74,4.53,None
2021100301,59,37101,1,2021-10-03T17:03:44Z,2,HOU,left,92.82,24,0,0.02,0.01,277.4,279.14,None
2021100301,59,37101,2,2021-10-03T17:03:44Z,2,HOU,left,92.81,24,0.03,0.41,0.01,303.93,151.78,None
2021100301,59,37101,3,2021-10-03T17:03:44Z,2,HOU,left,92.82,24,0.05,0.34,0,315.31,122.73,None
2021100301,59,37101,4,2021-10-03T17:03:45Z,2,HOU,left,92.82,24,0.07,0.23,0,298.56,117.65,None
2021100301,59,37101,5,2021-10-03T17:03:45Z,2,HOU,left,92.83,23.97,0.21,0.62,0.02,290,150.86,None
2021100301,59,37101,6,2021-10-03T17:03:45Z,2,HOU,left,92.84,23.96,0.24,0.47,0.02,289.26,149.18,ball_snap
2021100301,59,37101,7,2021-10-03T17:03:45Z,2,HOU,left,92.83,23.93,0.27,0.46,0.03,288.19,184.92,autoevent_ballsnap
2021100301,59,37101,8,2021-10-03T17:03:45Z,2,HOU,left,92.81,23.91,0.27,0.33,0.03,287.47,206.38,None
2021100301,59,37101,9,2021-10-03T17:03:45Z,2,HOU,left,92.79,23.9,0.29,0.24,0.03,286.01,220.25,None
2021100301,59,37101,10,2021-10-03T17:03:45Z,2,HOU,left,92.78,23.86,0.33,0.17,0.04,278.41,208.83,None
2021100301,59,37101,11,2021-10-03T17:03:45Z,2,HOU,left,92.77,23.83,0.29,0.13,0.03,273.35,198.29,None
2021100301,59,37101,12,2021-10-03T17:03:45Z,2,HOU,left,92.77,23.81,0.26,0.26,0.02,268.31,194.25,None
2021100301,59,37101,13,2021-10-03T17:03:45Z,2,HOU,left,92.75,23.76,0.57,1.09,0.05,262.09,203.08,None
2021100301,59,37101,14,2021-10-03T17:03:46Z,2,HOU,left,92.72,23.7,0.85,1.89,0.07,257.2,208.35,None
