gameId,playId,nflId,frameId,time,jerseyNumber,team,playDirection,x,y,s,a,dis,o,dir,event
2021091211,76,40023,1,2021-09-12T20:26:53Z,72,NO,right,34.27,27.67,0,0,0,103.6,253.95,None
2021091211,76,40023,2,2021-09-12T20:26:53Z,72,NO,right,34.27,27.67,0,0,0,103.6,253.5,None
2021091211,76,40023,3,2021-09-12T20:26:53Z,72,NO,right,34.27,27.67,0,0,0,103.6,254.65,None
2021091211,76,40023,4,2021-09-12T20:26:53Z,72,NO,right,34.27,27.67,0,0,0,101.88,252.9,None
2021091211,76,40023,5,2021-09-12T20:26:53Z,72,NO,right,34.26,27.67,0,0,0.01,100.33,254.66,None
2021091211,76,40023,6,2021-09-12T20:26:53Z,72,NO,right,34.25,27.67,0.02,0.58,0.01,99.24,268.46,ball_snap
2021091211,76,40023,7,2021-09-12T20:26:54Z,72,NO,right,34.24,27.68,0.12,1.02,0.01,97.53,278.01,autoevent_ballsnap
2021091211,76,40023,8,2021-09-12T20:26:54Z,72,NO,right,34.22,27.68,0.31,1.46,0.03,97.53,283.15,None
2021091211,76,40023,9,2021-09-12T20:26:54Z,72,NO,right,34.18,27.69,0.48,1.45,0.04,97.53,284.69,None
2021091211,76,40023,10,2021-09-12T20:26:54Z,72,NO,right,34.11,27.71,0.68,1.37,0.07,95.7,284.81,None
2021091211,76,40023,11,2021-09-12T20:26:54Z,72,NO,right,34.02,27.72,0.9,1.2,0.09,93.35,282.46,None
2021091211,76,40023,12,2021-09-12T20:26:54Z,72,NO,right,33.9,27.75,1.13,1.06,0.12,90.56,281.76,None
2021091211,76,40023,13,2021-09-12T20:26:54Z,72,NO,right,33.77,27.77,1.28,0.76,0.13,86.95,280.21,None
2021091211,76,40023,14,2021-09-12T20:26:54Z,72,NO,right,33.6,27.8,1.48,0.6,0.17,82.99,279.8,None
2021091211,76,40023,15,2021-09-12T20:26:54Z,72,NO,right,33.41,27.83,1.68,0.69,0.19,73.44,278.75,None
2021091211,76,40023,16,2021-09-12T20:26:54Z,72,NO,right,33.22,27.84,1.83,0.67,0.19,63.26,276.89,None
2021091211,76,40023,17,2021-09-12T20:26:55Z,72,NO,right,33.01,27.87,2.01,0.53,0.21,51.52,276.45,None
2021091211,76,40023,18,2021-09-12T20:26:55Z,72,NO,right,32.77,27.89,2.19,0.52,0.23,43.08,275.35,None
2021091211,76,40023,19,2021-09-12T20:26:55Z,72,NO,right,32.52,27.9,2.4,0.69,0.25,37.51,273.02,None
2021091211,76,40023,20,2021-09-12T20:26:55Z,72,NO,right,32.26,27.91,2.56,0.71,0.26,31.22,272.11,None
2021091211,76,40023,21,2021-09-12T20:26:55Z,72,NO,right,31.97,27.9,2.8,0.87,0.29,23.58,269.59,None
2021091211,76,40023,22,2021-09-12T20:26:55Z,72,NO,right,31.66,27.88,3,0.7,0.31,17.47,267.27,None
2021091211,76,40023,23,2021-09-12T20:26:55Z,72,NO,right,31.32,27.85,3.27,0.9,0.34,13.92,264.3,None
2021091211,76,40023,24,2021-09-12T20:26:55Z,72,NO,right,30.98,27.8,3.37,0.85,0.34,15.26,262.45,None
2021091211,76,40023,25,2021-09-12T20:26:55Z,72,NO,right,30.64,27.73,3.45,0.95,0.35,12.49,259.31,None
2021091211,76,40023,26,2021-09-12T20:26:55Z,72,NO,right,30.29,27.64,3.53,1.2,0.37,13.74,255.82,None
2021091211,76,40023,27,2021-09-12T20:26:56Z,72,NO,right,29.96,27.51,3.48,1.64,0.35,11.99,251.06,None
2021091211,76,40023,28,2021-09-12T20:26:56Z,72,NO,right,29.62,27.39,3.45,1.71,0.35,9.33,248.7,None
2021091211,76,40023,29,2021-09-12T20:26:56Z,72,NO,right,29.29,27.25,3.46,1.59,0.36,12.11,247.05,None
2021091211,76,40023,30,2021-09-12T20:26:56Z,72,NO,right,28.97,27.1,3.37,1.73,0.35,28.95,244.34,None
2021091211,76,40023,31,2021-09-12T20:26:56Z,72,NO,right,28.68,26.95,3.21,1.91,0.33,43.76,241.62,None
2021091211,76,40023,32,2021-09-12T20:26:56Z,72,NO,right,28.41,26.78,3.1,1.95,0.33,62.32,239.13,None
2021091211,76,40023,33,2021-09-12T20:26:56Z,72,NO,right,28.13,26.6,3.07,1.85,0.33,67.44,236.63,None
2021091211,76,40023,34,2021-09-12T20:26:56Z,72,NO,right,27.87,26.42,2.95,1.86,0.31,73.97,235.07,None
2021091211,76,40023,35,2021-09-12T20:26:56Z,72,NO,right,27.63,26.26,2.77,1.92,0.29,77.1,234.64,pass_forward
2021091211,76,40023,36,2021-09-12T20:26:56Z,72,NO,right,27.41,26.09,2.64,1.89,0.28,77.1,232.87,None
2021091211,76,40023,37,2021-09-12T20:26:57Z,72,NO,right,27.2,25.91,2.53,1.8,0.27,79.06,230.68,None
2021091211,76,40023,38,2021-09-12T20:26:57Z,72,NO,right,27.01,25.74,2.41,1.69,0.26,79.06,229.05,None
2021091211,76,40023,39,2021-09-12T20:26:57Z,72,NO,right,26.85,25.57,2.25,1.75,0.23,76.17,226.02,None
2021091211,76,40023,40,2021-09-12T20:26:57Z,72,NO,right,26.7,25.42,2.08,1.75,0.21,74.12,224.22,None
2021091211,76,42344,1,2021-09-12T20:26:53Z,2,NO,right,30.45,24.17,0.17,0.37,0.02,77.91,185.05,None
2021091211,76,42344,2,2021-09-12T20:26:53Z,2,NO,right,30.45,24.15,0.21,0.36,0.02,75.11,194.48,None
