gameId,playId,nflId,frameId,time,jerseyNumber,team,playDirection,x,y,s,a,dis,o,dir,event
2021091913,77,38557,1,2021-09-20T00:24:15Z,70,BAL,left,83.81,31.19,0,0,0,259.39,84.46,None
2021091913,77,38557,2,2021-09-20T00:24:15Z,70,BAL,left,83.81,31.2,0,0,0,258.73,82.25,None
2021091913,77,38557,3,2021-09-20T00:24:15Z,70,BAL,left,83.81,31.2,0,0,0.01,284.89,79.57,None
2021091913,77,38557,4,2021-09-20T00:24:15Z,70,BAL,left,83.81,31.21,0,0,0.01,284.89,73.57,man_in_motion
2021091913,77,38557,5,2021-09-20T00:24:15Z,70,BAL,left,83.82,31.2,0,0.1,0.01,278.11,91.25,None
2021091913,77,38557,6,2021-09-20T00:24:15Z,70,BAL,left,83.83,31.2,0.06,0.6,0.01,276.41,96.12,ball_snap
2021091913,77,38557,7,2021-09-20T00:24:15Z,70,BAL,left,83.85,31.19,0.18,1.02,0.02,270.88,103.87,autoevent_ballsnap
2021091913,77,38557,8,2021-09-20T00:24:15Z,70,BAL,left,83.89,31.16,0.5,2.15,0.05,262.58,119.39,None
2021091913,77,38557,9,2021-09-20T00:24:15Z,70,BAL,left,83.96,31.12,0.8,2.02,0.08,258.35,120.38,None
2021091913,77,38557,10,2021-09-20T00:24:15Z,70,BAL,left,84.05,31.06,1.08,1.95,0.11,256.94,122.79,None
2021091913,77,38557,11,2021-09-20T00:24:16Z,70,BAL,left,84.16,30.96,1.4,1.68,0.15,263.19,128.24,None
2021091913,77,38557,12,2021-09-20T00:24:16Z,70,BAL,left,84.29,30.83,1.71,1.53,0.19,265.09,132.41,None
2021091913,77,38557,13,2021-09-20T00:24:16Z,70,BAL,left,84.43,30.66,2,1.34,0.22,262.14,136.31,None
2021091913,77,38557,14,2021-09-20T00:24:16Z,70,BAL,left,84.57,30.49,2.14,1.02,0.21,259.98,139.6,None
2021091913,77,38557,15,2021-09-20T00:24:16Z,70,BAL,left,84.7,30.3,2.27,0.88,0.23,250.18,143.52,None
2021091913,77,38557,16,2021-09-20T00:24:16Z,70,BAL,left,84.81,30.11,2.28,1.07,0.22,239.72,147.74,None
2021091913,77,38557,17,2021-09-20T00:24:16Z,70,BAL,left,84.91,29.91,2.26,1.21,0.23,234.16,152.63,None
2021091913,77,38557,18,2021-09-20T00:24:16Z,70,BAL,left,84.99,29.7,2.21,1.4,0.22,224.88,157.7,None
2021091913,77,38557,19,2021-09-20T00:24:16Z,70,BAL,left,85.06,29.49,2.13,1.51,0.22,219.85,161.96,play_action
2021091913,77,38557,20,2021-09-20T00:24:16Z,70,BAL,left,85.08,29.29,1.97,1.91,0.2,217.1,170.65,None
2021091913,77,38557,21,2021-09-20T00:24:17Z,70,BAL,left,85.1,29.1,1.87,1.87,0.19,218.7,175.88,None
2021091913,77,38557,22,2021-09-20T00:24:17Z,70,BAL,left,85.09,28.89,1.87,1.69,0.2,224.42,182.02,None
2021091913,77,38557,23,2021-09-20T00:24:17Z,70,BAL,left,85.08,28.69,1.85,1.41,0.2,225.72,185.35,None
2021091913,77,38557,24,2021-09-20T00:24:17Z,70,BAL,left,85.07,28.49,1.89,1.02,0.21,227.51,186.66,None
2021091913,77,38557,25,2021-09-20T00:24:17Z,70,BAL,left,85.06,28.29,1.89,0.72,0.2,228.76,186.53,None
2021091913,77,38557,26,2021-09-20T00:24:17Z,70,BAL,left,85.07,28.09,1.85,0.69,0.19,226.81,182.95,None
2021091913,77,38557,27,2021-09-20T00:24:17Z,70,BAL,left,85.09,27.91,1.81,0.9,0.19,223.56,178.15,None
2021091913,77,38557,28,2021-09-20T00:24:17Z,70,BAL,left,85.15,27.72,1.8,1.25,0.2,221.16,168.72,None
2021091913,77,38557,29,2021-09-20T00:24:17Z,70,BAL,left,85.24,27.54,1.85,1.54,0.21,221.16,158.88,None
2021091913,77,38557,30,2021-09-20T00:24:17Z,70,BAL,left,85.34,27.37,1.86,1.71,0.19,224.61,150.92,None
2021091913,77,38557,31,2021-09-20T00:24:18Z,70,BAL,left,85.51,27.21,2.02,1.98,0.23,215.48,138.75,None
2021091913,77,38557,32,2021-09-20T00:24:18Z,70,BAL,left,85.71,27.09,2.19,2.25,0.24,209.8,127.1,None
2021091913,77,38557,33,2021-09-20T00:24:18Z,70,BAL,left,85.93,26.98,2.36,2.46,0.24,202.49,118.03,None
2021091913,77,38557,34,2021-09-20T00:24:18Z,70,BAL,left,86.16,26.88,2.54,2.44,0.26,198.24,111.01,None
2021091913,77,38557,35,2021-09-20T00:24:18Z,70,BAL,left,86.43,26.8,2.72,1.93,0.28,193.99,105.69,None
2021091913,77,38557,36,2021-09-20T00:24:18Z,70,BAL,left,86.71,26.76,2.82,1.91,0.28,191.67,99.52,None
2021091913,77,38557,37,2021-09-20T00:24:18Z,70,BAL,left,87,26.72,2.89,1.49,0.29,189.2,95.6,pass_forward
2021091913,77,38557,38,2021-09-20T00:24:18Z,70,BAL,left,87.3,26.72,2.95,1.38,0.31,189.2,91.4,autoevent_passforward
2021091913,77,38557,39,2021-09-20T00:24:18Z,70,BAL,left,87.63,26.73,3.04,1.32,0.33,183.5,87.89,None
2021091913,77,38557,40,2021-09-20T00:24:18Z,70,BAL,left,87.95,26.78,3.03,1.46,0.32,167.52,83.68,None
2021091913,77,38557,41,2021-09-20T00:24:19Z,70,BAL,left,88.27,26.85,3.08,1.52,0.34,155.37,79.3,None
2021091913,77,38557,42,2021-09-20T00:24:19Z,70,BAL,left,88.6,26.93,3.09,1.52,0.33,136.73,76.17,None
2021091913,77,40017,1,2021-09-20T00:24:15Z,32,KC,left,70.97,24.76,1.24,1.25,0.12,45.42,36.15,None
2021091913,77,40017,2,2021-09-20T00:24:15Z,32,KC,left,71.05,24.86,1.34,1.08,0.13,49.58,35.54,None
2021091913,77,40017,3,2021-09-20T00:24:15Z,32,KC,left,71.13,24.97,1.44,0.88,0.14,54.58,36.26,None
2021091913,77,40017,4,2021-09-20T00:24:15Z,32,KC,left,71.23,25.09,1.57,0.78,0.16,57.57,36.72,man_in_motion
2021091913,77,40017,5,2021-09-20T00:24:15Z,32,KC,left,71.33,25.22,1.64,0.56,0.16,61.8,38.67,None
2021091913,77,40017,6,2021-09-20T00:24:15Z,32,KC,left,71.44,25.34,1.68,0.42,0.17,66.69,40.74,ball_snap
2021091913,77,40017,7,2021-09-20T00:24:15Z,32,KC,left,71.56,25.47,1.78,0.69,0.18,72.98,44.44,autoevent_ballsnap
2021091913,77,40017,8,2021-09-20T00:24:15Z,32,KC,left,71.7,25.59,1.83,0.8,0.18,76.58,48.48,None
2021091913,77,40017,9,2021-09-20T00:24:15Z,32,KC,left,71.84,25.71,1.92,0.83,0.19,80.79,51.21,None
2021091913,77,40017,10,2021-09-20T00:24:15Z,32,KC,left,72.01,25.84,2.07,0.83,0.21,82.6,52.94,None
2021091913,77,40017,11,2021-09-20T00:24:16Z,32,KC,left,72.19,25.98,2.22,0.84,0.22,85.01,54.18,None
2021091913,77,40017,12,2021-09-20T00:24:16Z,32,KC,left,72.38,26.11,2.32,0.82,0.23,84.09,56.83,None
2021091913,77,40017,13,2021-09-20T00:24:16Z,32,KC,left,72.57,26.24,2.39,0.58,0.24,84.09,56.62,None
2021091913,77,40017,14,2021-09-20T00:24:16Z,32,KC,left,72.8,26.39,2.62,0.75,0.27,80.65,57.65,None
2021091913,77,40017,15,2021-09-20T00:24:16Z,32,KC,left,73.04,26.54,2.8,0.8,0.28,79.98,57.39,None
2021091913,77,40017,16,2021-09-20T00:24:16Z,32,KC,left,73.28,26.7,2.9,0.66,0.29,78.92,58,None
2021091913,77,40017,17,2021-09-20T00:24:16Z,32,KC,left,73.54,26.87,3.04,0.63,0.31,78.92,57.17,None
2021091913,77,40017,18,2021-09-20T00:24:16Z,32,KC,left,73.8,27.05,3.16,0.63,0.32,77.84,55.29,None
2021091913,77,40017,19,2021-09-20T00:24:16Z,32,KC,left,74.05,27.25,3.21,0.9,0.32,77.84,52.23,play_action
2021091913,77,40017,20,2021-09-20T00:24:16Z,32,KC,left,74.29,27.47,3.26,1.41,0.33,77.84,47.3,None
2021091913,77,40017,21,2021-09-20T00:24:17Z,32,KC,left,74.52,27.71,3.32,1.66,0.33,77.1,42.96,None
2021091913,77,40017,22,2021-09-20T00:24:17Z,32,KC,left,74.69,27.97,3.12,2.69,0.31,86.05,33.22,None
2021091913,77,40017,23,2021-09-20T00:24:17Z,32,KC,left,74.83,28.23,2.95,3.37,0.3,92.83,24.75,None
2021091913,77,40017,24,2021-09-20T00:24:17Z,32,KC,left,74.89,28.5,2.76,4.18,0.27,99.02,12.11,None
2021091913,77,40017,25,2021-09-20T00:24:17Z,32,KC,left,74.9,28.77,2.7,4.65,0.27,112.52,358.22,None
2021091913,77,40017,26,2021-09-20T00:24:17Z,32,KC,left,74.8,29.03,2.77,5.67,0.28,130.76,339,None
2021091913,77,40017,27,2021-09-20T00:24:17Z,32,KC,left,74.68,29.28,2.94,5.68,0.28,146.2,327.27,None
2021091913,77,40017,28,2021-09-20T00:24:17Z,32,KC,left,74.47,29.51,3.21,5.7,0.31,169.53,314.74,None
2021091913,77,40017,29,2021-09-20T00:24:17Z,32,KC,left,74.2,29.73,3.61,5.45,0.35,201.79,304.98,None
2021091913,77,40017,30,2021-09-20T00:24:17Z,32,KC,left,73.87,29.94,4.17,5.16,0.4,215.75,299.22,None
2021091913,77,40017,31,2021-09-20T00:24:18Z,32,KC,left,73.47,30.14,4.6,4.63,0.44,222.16,294.56,None
2021091913,77,40017,32,2021-09-20T00:24:18Z,32,KC,left,73.03,30.32,4.96,3.96,0.48,229.92,290.36,None
2021091913,77,40017,33,2021-09-20T00:24:18Z,32,KC,left,72.54,30.49,5.32,3.28,0.52,235.65,288.07,None
2021091913,77,40017,34,2021-09-20T00:24:18Z,32,KC,left,72.01,30.65,5.68,2.84,0.55,237.93,286.09,None
2021091913,77,40017,35,2021-09-20T00:24:18Z,32,KC,left,71.45,30.81,5.93,2.29,0.58,239.89,284.26,None
2021091913,77,40017,36,2021-09-20T00:24:18Z,32,KC,left,70.85,30.95,6.21,1.94,0.62,240.95,282.57,None
2021091913,77,40017,37,2021-09-20T00:24:18Z,32,KC,left,70.21,31.07,6.5,1.71,0.65,243.17,281.04,pass_forward
2021091913,77,40017,38,2021-09-20T00:24:18Z,32,KC,left,69.54,31.19,6.8,1.63,0.68,241.41,279.7,autoevent_passforward
2021091913,77,40017,39,2021-09-20T00:24:18Z,32,KC,left,68.85,31.3,6.94,1.33,0.69,242.13,278.59,None
2021091913,77,40017,40,2021-09-20T00:24:18Z,32,KC,left,68.15,31.39,7.08,1.23,0.71,246.45,277.22,None
2021091913,77,40017,41,2021-09-20T00:24:19Z,32,KC,left,67.44,31.47,7.16,1.1,0.72,246.45,275.98,None
2021091913,77,40017,42,2021-09-20T00:24:19Z,32,KC,left,66.71,31.54,7.32,1.11,0.74,237.24,274.72,None
2021091913,77,41222,1,2021-09-20T00:24:15Z,78,BAL,left,84.2,26.58,0.01,0.01,0.01,245.04,269.3,None
2021091913,77,41222,2,2021-09-20T00:24:15Z,78,BAL,left,84.21,26.56,0,0.01,0.02,245.85,257.48,None
2021091913,77,41222,3,2021-09-20T00:24:15Z,78,BAL,left,84.21,26.55,0,0.01,0.01,246.67,253.51,None
2021091913,77,41222,4,2021-09-20T00:24:15Z,78,BAL,left,84.22,26.55,0,0,0.01,246.67,250.91,man_in_motion
2021091913,77,41222,5,2021-09-20T00:24:15Z,78,BAL,left,84.22,26.54,0,0,0.01,246.67,243.06,None
2021091913,77,41222,6,2021-09-20T00:24:15Z,78,BAL,left,84.23,26.55,0.01,0.14,0.01,247.91,117.61,ball_snap
2021091913,77,41222,7,2021-09-20T00:24:15Z,78,BAL,left,84.22,26.57,0.07,0.56,0.03,249.89,12.76,autoevent_ballsnap
2021091913,77,41222,8,2021-09-20T00:24:15Z,78,BAL,left,84.22,26.61,0.25,1.33,0.04,249.89,0.11,None
2021091913,77,41222,9,2021-09-20T00:24:15Z,78,BAL,left,84.21,26.66,0.49,1.63,0.05,251.7,354.26,None
2021091913,77,41222,10,2021-09-20T00:24:15Z,78,BAL,left,84.2,26.75,0.79,1.72,0.09,252.76,352.42,None
2021091913,77,41222,11,2021-09-20T00:24:16Z,78,BAL,left,84.17,26.87,1.16,2.06,0.13,255.52,348.39,None
2021091913,77,41222,12,2021-09-20T00:24:16Z,78,BAL,left,84.12,27.06,1.62,1.94,0.19,257.53,347.21,None
2021091913,77,41222,13,2021-09-20T00:24:16Z,78,BAL,left,84.08,27.23,1.82,1.4,0.18,258.79,345.57,None
2021091913,77,41222,14,2021-09-20T00:24:16Z,78,BAL,left,84.02,27.42,2.01,1.24,0.2,262.73,344.15,None
2021091913,77,41222,15,2021-09-20T00:24:16Z,78,BAL,left,83.96,27.63,2.14,0.67,0.21,266.36,343.98,None
