gameId,playId,nflId,frameId,time,jerseyNumber,team,playDirection,x,y,s,a,dis,o,dir,event
2021101008,63,40092,1,2021-10-10T17:03:22Z,12,NO,right,32.04,16.51,0,0,0,78.27,351.78,None
2021101008,63,40092,2,2021-10-10T17:03:22Z,12,NO,right,32.04,16.51,0,0,0,78.27,352.52,None
2021101008,63,40092,3,2021-10-10T17:03:22Z,12,NO,right,32.04,16.51,0,0,0,78.27,352.43,None
2021101008,63,40092,4,2021-10-10T17:03:22Z,12,NO,right,32.04,16.51,0,0,0,77.4,349.47,None
2021101008,63,40092,5,2021-10-10T17:03:22Z,12,NO,right,32.04,16.51,0,0,0,77.4,356.59,None
2021101008,63,40092,6,2021-10-10T17:03:22Z,12,NO,right,32.05,16.51,0,0,0,77.4,15.84,ball_snap
2021101008,63,40092,7,2021-10-10T17:03:22Z,12,NO,right,32.05,16.51,0.02,0.34,0.01,77.4,91.87,None
2021101008,63,40092,8,2021-10-10T17:03:22Z,12,NO,right,32.06,16.51,0.09,0.84,0.01,76.32,105.98,None
2021101008,63,40092,9,2021-10-10T17:03:22Z,12,NO,right,32.1,16.49,0.39,2.2,0.04,76.32,113.59,None
2021101008,63,40092,10,2021-10-10T17:03:23Z,12,NO,right,32.17,16.45,0.89,4.23,0.08,76.32,118.49,None
2021101008,63,40092,11,2021-10-10T17:03:23Z,12,NO,right,32.26,16.4,1.47,5.96,0.11,76.32,119.31,None
2021101008,63,40092,12,2021-10-10T17:03:23Z,12,NO,right,32.42,16.3,2.13,5.65,0.19,75.22,121.32,None
2021101008,63,40092,13,2021-10-10T17:03:23Z,12,NO,right,32.63,16.17,2.73,5.11,0.25,76.45,121.34,None
2021101008,63,40092,14,2021-10-10T17:03:23Z,12,NO,right,32.89,16.02,3.22,4.4,0.3,75.51,121.12,None
2021101008,63,40092,15,2021-10-10T17:03:23Z,12,NO,right,33.18,15.85,3.57,3.34,0.34,76.7,120.55,None
2021101008,63,40092,16,2021-10-10T17:03:23Z,12,NO,right,33.52,15.67,3.97,2.84,0.39,75.5,118.95,None
2021101008,63,40092,17,2021-10-10T17:03:23Z,12,NO,right,33.89,15.46,4.31,2.34,0.42,74.75,119.13,None
2021101008,63,40092,18,2021-10-10T17:03:23Z,12,NO,right,34.28,15.23,4.58,1.92,0.45,73.89,120,None
2021101008,63,40092,19,2021-10-10T17:03:23Z,12,NO,right,34.68,14.99,4.74,1.3,0.47,72.41,120.55,None
2021101008,63,40092,20,2021-10-10T17:03:24Z,12,NO,right,35.09,14.74,4.87,0.91,0.48,71.57,121.4,None
2021101008,63,40092,21,2021-10-10T17:03:24Z,12,NO,right,35.51,14.48,4.93,0.76,0.49,70.86,122.59,None
2021101008,63,40092,22,2021-10-10T17:03:24Z,12,NO,right,35.93,14.17,5.18,1.34,0.52,68.86,126.07,None
2021101008,63,40092,23,2021-10-10T17:03:24Z,12,NO,right,36.34,13.83,5.32,1.87,0.53,74.58,129.93,None
2021101008,63,40092,24,2021-10-10T17:03:24Z,12,NO,right,36.74,13.46,5.46,1.79,0.54,76.08,132.32,None
2021101008,63,40092,25,2021-10-10T17:03:24Z,12,NO,right,37.15,13.08,5.61,1.82,0.56,78.3,134.39,None
2021101008,63,40092,26,2021-10-10T17:03:24Z,12,NO,right,37.56,12.67,5.87,1.81,0.58,78.3,135.9,None
2021101008,63,40092,27,2021-10-10T17:03:24Z,12,NO,right,37.97,12.23,6.11,1.73,0.6,79.01,136.69,None
2021101008,63,40092,28,2021-10-10T17:03:24Z,12,NO,right,38.4,11.78,6.41,1.54,0.63,77.59,136.78,None
2021101008,63,40092,29,2021-10-10T17:03:24Z,12,NO,right,38.86,11.31,6.65,1.25,0.65,79.04,135.79,None
2021101008,63,40092,30,2021-10-10T17:03:25Z,12,NO,right,39.34,10.83,6.87,1.34,0.68,78.08,133.96,None
2021101008,63,40092,31,2021-10-10T17:03:25Z,12,NO,right,39.85,10.36,7.02,1.72,0.7,82.05,131.77,None
2021101008,63,40092,32,2021-10-10T17:03:25Z,12,NO,right,40.39,9.91,7.11,2.19,0.71,81.27,129.38,None
2021101008,63,40092,33,2021-10-10T17:03:25Z,12,NO,right,40.96,9.46,7.3,2.72,0.72,68.82,126.47,None
2021101008,63,40092,34,2021-10-10T17:03:25Z,12,NO,right,41.56,9.04,7.37,2.79,0.73,63.29,123.87,None
2021101008,63,40092,35,2021-10-10T17:03:25Z,12,NO,right,42.18,8.65,7.35,2.88,0.74,63.99,121.05,None
