gameId,playId,nflId,frameId,time,jerseyNumber,team,playDirection,x,y,s,a,dis,o,dir,event
2021092603,76,37084,1,2021-09-26T17:03:50Z,99,ARI,right,36.64,19.37,0,0,0,183.53,77.77,None
2021092603,76,37084,2,2021-09-26T17:03:50Z,99,ARI,right,36.64,19.37,0,0,0,185.68,76.06,None
2021092603,76,37084,3,2021-09-26T17:03:50Z,99,ARI,right,36.64,19.37,0,0,0,190.34,97.16,shift
2021092603,76,37084,4,2021-09-26T17:03:50Z,99,ARI,right,36.63,19.36,0,0,0.01,286.67,169.52,None
2021092603,76,37084,5,2021-09-26T17:03:50Z,99,ARI,right,36.6,19.35,0,0.06,0.03,294.48,236.55,None
2021092603,76,37084,6,2021-09-26T17:03:50Z,99,ARI,right,36.58,19.34,0.12,1.57,0.02,296.11,247.08,ball_snap
2021092603,76,37084,7,2021-09-26T17:03:50Z,99,ARI,right,36.55,19.33,0.47,3.15,0.04,305.04,253.95,None
2021092603,76,37084,8,2021-09-26T17:03:50Z,99,ARI,right,36.47,19.33,0.93,4.02,0.08,306.93,261.25,None
2021092603,76,37084,9,2021-09-26T17:03:50Z,99,ARI,right,36.33,19.32,1.54,4.57,0.14,290.46,266.7,None
2021092603,76,37084,10,2021-09-26T17:03:51Z,99,ARI,right,36.12,19.32,2.15,3.9,0.21,286.99,269.65,None
2021092603,76,37084,11,2021-09-26T17:03:51Z,99,ARI,right,35.85,19.32,2.71,3.09,0.27,294.77,270.21,None
2021092603,76,37084,12,2021-09-26T17:03:51Z,99,ARI,right,35.53,19.33,3.13,2.27,0.32,304.5,271.34,None
2021092603,76,37084,13,2021-09-26T17:03:51Z,99,ARI,right,35.14,19.37,3.66,2.15,0.4,300.15,274.34,None
2021092603,76,37084,14,2021-09-26T17:03:51Z,99,ARI,right,34.74,19.41,3.94,1.52,0.4,299.28,275.78,None
2021092603,76,37084,15,2021-09-26T17:03:51Z,99,ARI,right,34.33,19.47,4.13,0.9,0.42,301.08,277,None
2021092603,76,37084,16,2021-09-26T17:03:51Z,99,ARI,right,33.91,19.53,4.22,0.6,0.42,301.08,278.21,None
2021092603,76,37084,17,2021-09-26T17:03:51Z,99,ARI,right,33.49,19.62,4.25,0.99,0.43,299.96,280.65,None
2021092603,76,37084,18,2021-09-26T17:03:51Z,99,ARI,right,33.07,19.7,4.2,1.32,0.42,296.05,282.01,None
2021092603,76,37084,19,2021-09-26T17:03:51Z,99,ARI,right,32.66,19.8,4.13,1.75,0.42,293.46,284.37,None
2021092603,76,37084,20,2021-09-26T17:03:52Z,99,ARI,right,32.26,19.93,4.05,2.03,0.42,291.66,286.92,None
2021092603,76,37084,21,2021-09-26T17:03:52Z,99,ARI,right,31.86,20.07,4.05,1.93,0.43,291.66,289.14,None
2021092603,76,37084,22,2021-09-26T17:03:52Z,99,ARI,right,31.47,20.2,3.94,1.84,0.41,291.66,290.19,None
2021092603,76,37084,23,2021-09-26T17:03:52Z,99,ARI,right,31.08,20.34,3.93,1.52,0.41,291.66,290.33,None
2021092603,76,37084,24,2021-09-26T17:03:52Z,99,ARI,right,30.7,20.48,3.88,1.4,0.4,291.04,290.33,None
2021092603,76,37084,25,2021-09-26T17:03:52Z,99,ARI,right,30.32,20.61,3.85,1.35,0.4,288.19,289.78,None
2021092603,76,37084,26,2021-09-26T17:03:52Z,99,ARI,right,29.94,20.74,3.87,1.23,0.41,284.58,289.17,None
2021092603,76,37084,27,2021-09-26T17:03:52Z,99,ARI,right,29.55,20.9,3.94,1.05,0.42,287.7,290.51,autoevent_passforward
2021092603,76,37084,28,2021-09-26T17:03:52Z,99,ARI,right,29.17,21.04,3.94,1.15,0.41,288.29,290.63,pass_forward
2021092603,76,37084,29,2021-09-26T17:03:52Z,99,ARI,right,28.8,21.2,3.89,1.4,0.4,310.47,292.75,None
2021092603,76,37084,30,2021-09-26T17:03:53Z,99,ARI,right,28.45,21.38,3.79,1.8,0.39,329.77,296.08,None
2021092603,76,37084,31,2021-09-26T17:03:53Z,99,ARI,right,28.13,21.55,3.6,2.29,0.37,18.77,299.2,None
2021092603,76,37084,32,2021-09-26T17:03:53Z,99,ARI,right,27.84,21.73,3.39,2.68,0.35,43.68,302.83,None
2021092603,76,38551,1,2021-09-26T17:03:50Z,55,ARI,right,36.78,29.29,0,0,0,248.14,212.58,None
2021092603,76,38551,2,2021-09-26T17:03:50Z,55,ARI,right,36.77,29.29,0,0,0,247.42,210.94,None
2021092603,76,38551,3,2021-09-26T17:03:50Z,55,ARI,right,36.77,29.28,0,0,0,247.42,206.22,shift
2021092603,76,38551,4,2021-09-26T17:03:50Z,55,ARI,right,36.77,29.28,0,0,0,246.59,206.32,None
2021092603,76,38551,5,2021-09-26T17:03:50Z,55,ARI,right,36.77,29.28,0.01,0.23,0.01,247.43,233.7,None
2021092603,76,38551,6,2021-09-26T17:03:50Z,55,ARI,right,36.75,29.27,0.11,1.18,0.01,247.43,249.79,ball_snap
2021092603,76,38551,7,2021-09-26T17:03:50Z,55,ARI,right,36.72,29.26,0.42,2.73,0.04,250.64,252.42,None
2021092603,76,38551,8,2021-09-26T17:03:50Z,55,ARI,right,36.65,29.24,0.82,3.43,0.07,247.41,253.85,None
2021092603,76,38551,9,2021-09-26T17:03:50Z,55,ARI,right,36.51,29.21,1.44,4.32,0.14,244.66,255.86,None
2021092603,76,38551,10,2021-09-26T17:03:51Z,55,ARI,right,36.33,29.17,2.07,5.72,0.19,248.8,256.6,None
2021092603,76,38551,11,2021-09-26T17:03:51Z,55,ARI,right,36.1,29.12,2.66,5.51,0.24,247.46,258,None
2021092603,76,38551,12,2021-09-26T17:03:51Z,55,ARI,right,35.81,29.07,3.19,4.81,0.29,246.14,259.88,None
2021092603,76,38551,13,2021-09-26T17:03:51Z,55,ARI,right,35.46,29.02,3.68,4.07,0.35,247.24,261.37,None
